	moduleColor	GS.Subtypes_num	p.GS.Subtypes_num	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.grey	p.MM.grey	MM.turquoise	p.MM.turquoise
LOC339524|339524	turquoise	-0.0915285058583533	0.19181900213641	-0.71709067870552	1.15827997779356e-33	0.45076029005177	1.18456631844143e-11	-0.222119278402094	0.00136999869160109	0.9097161180473	2.00024588747982e-79
CLEC10A|10462	turquoise	-0.0914992052923509	0.191961878089956	-0.465013930188337	2.15041187160653e-12	0.4617902092801	3.18519818764709e-12	-0.113844796632821	0.104092075288693	0.696266216979313	4.67036066569014e-31
C7orf41|222166	turquoise	-0.0911699522937613	0.193572731247735	-0.837946149815857	2.7148688148019e-55	0.483373993533392	2.11842879158146e-13	-0.223699579823977	0.00126296775740494	0.877440996688468	1.09100672309798e-66
LYVE1|10894	turquoise	-0.0897302438712246	0.200732212356793	-0.776539669608259	1.35458852894057e-42	0.564794896952387	1.13820830591683e-18	-0.175196319860371	0.0119860568956176	0.925461162307711	1.61457687195394e-87
SLC16A7|9194	turquoise	-0.0893811304369885	0.202496841360651	-0.698650139878944	2.4124532390288e-31	0.381179266842747	1.71419301955148e-08	-0.228400612693752	0.000988250323586068	0.849086762778856	3.5882140457011e-58
AKR1C2|1646	turquoise	0.0889912078824899	0.204480976572175	-0.666856987692912	9.78850074503162e-28	0.427403709137096	1.64411638850554e-10	-0.188272329316668	0.00686371737077216	0.826634173250121	1.38610911754337e-52
ALPL|249	turquoise	-0.0888632748897345	0.205135016373974	-0.624435736442376	1.46445107051038e-23	0.738524878968547	1.3337946870521e-36	-0.177965752610907	0.0106826142556466	0.641247685112309	3.88584664762071e-25
GGTA1|2681	turquoise	-0.0886357696001759	0.206301832345866	-0.74142246410848	5.07701914245029e-37	0.676062547903577	9.82775378839415e-29	-0.149307086173157	0.0326247107492732	0.833292426681983	3.73611503206703e-54
LCN10|414332	turquoise	-0.0884346720494396	0.207337186649686	-0.742863382584614	3.12544921866068e-37	0.656508352540403	1.17844454941583e-26	-0.220879296710947	0.00145972552851109	0.83043956550277	1.79148120176426e-53
PLA2G2A|5320	turquoise	0.0883487222435266	0.207780840353558	-0.430690804057323	1.14914940328847e-10	0.21551695998224	0.00191299854413749	-0.112477844110588	0.108342108419236	0.647113489476154	1.03795818629731e-25
DPP6|1804	turquoise	0.0877035709869158	0.211132797168022	-0.773986754062934	3.72023139225572e-42	0.699598583927696	1.85153353231214e-31	-0.147757455516334	0.0344941346840653	0.795123728424062	5.66216683632122e-46
LEPR|3953	turquoise	-0.0871876782037232	0.213840971110484	-0.798356750957444	1.34711901837551e-46	0.618750873597739	4.75620945180584e-23	-0.100212307025807	0.152817592135424	0.909360461112191	2.92650008714527e-79
PGA3|643834	turquoise	-0.0869670335229224	0.215006805569084	-0.671761972134139	2.90590272626466e-28	0.395587396996982	4.34358335719802e-09	-0.143580301063707	0.0399911325637516	0.803673319874476	1.19908495931359e-47
WASF3|10810	turquoise	0.0869320570243253	0.21519202983454	-0.773826041452288	3.96276916622759e-42	0.529090303800065	3.48313637444169e-16	-0.323696492478177	2.19729843405305e-06	0.820785326011133	2.92473819591028e-51
SAA1|6288	turquoise	0.0863701386601253	0.218183425668161	-0.728832320371927	3.08138085389152e-35	0.662394978477596	2.89665788191872e-27	-0.221562086744633	0.00140967404175485	0.841333730433711	3.81905996454107e-56
SNCG|6623	turquoise	0.085737093416133	0.221588865204871	-0.634678591298599	1.64788909798418e-24	0.443443614295333	2.75941333909005e-11	-0.0417709958638713	0.552062584566457	0.699337920557925	1.9914175174549e-31
HSD11B1|3290	turquoise	-0.0849863358088468	0.225676323258224	-0.560860823255026	2.21252006066324e-18	0.348343431767553	3.08405366313614e-07	-0.218844180000951	0.00161870703233437	0.802979511251787	1.65106769363475e-47
CAPN6|827	turquoise	0.0844835743148081	0.228443278185619	-0.588802452364808	1.61623553792485e-20	0.72048363121259	4.13959318156949e-34	-0.1629125985325	0.0196007370863059	0.656209351588001	1.26444495403036e-26
ART4|420	turquoise	0.0844217275892898	0.228785301787789	-0.64742614916058	9.66647892115129e-26	0.573030210090125	2.75024202272231e-19	-0.204303841029156	0.00329958477682193	0.751296678238674	1.70969590666744e-38
PPP1R16B|26051	turquoise	0.0836287921620019	0.233202464668361	-0.672528789010227	2.3983369962059e-28	0.516861795680284	2.12773431719954e-15	-0.19380096249503	0.00536455360624107	0.833376850752134	3.56514871186583e-54
APOB|338	turquoise	-0.083468319576088	0.234103655574976	-0.770210300366957	1.6187591869607e-41	0.445964132864813	2.06674372665947e-11	-0.216818700472449	0.00179249437990246	0.895302394242455	3.18503052724172e-73
SHISA3|152573	turquoise	-0.0833812291253447	0.234593767072014	-0.704417345494731	4.74868447276435e-32	0.475068156396075	6.14872225946156e-13	-0.171615727643002	0.0138774499088379	0.870690085743864	1.76172261667076e-64
HOXA9|3205	turquoise	-0.083198585074802	0.235623959019352	-0.657430443963006	9.4787466366185e-27	0.685129042030837	9.4025889994011e-30	-0.0960595878224198	0.170648034364612	0.683376313587665	1.48990995282382e-29
F3|2152	turquoise	-0.0831750410045488	0.235756988667186	-0.727687583302395	4.42501127144129e-35	0.622051650482637	2.407105374014e-23	-0.228195134373527	0.000999005988137396	0.765963881551924	8.18156536206571e-41
FOLR2|2350	turquoise	-0.0823464590629061	0.240472303372596	-0.498663487682575	2.75907208538778e-14	0.292298230968062	2.1117902371094e-05	-0.101698488220237	0.146790535197776	0.749174430282015	3.59115113247805e-38
HIST1H4H|8365	turquoise	0.0819346509288287	0.242840205540899	0.593071041442054	7.30690983522281e-21	-0.513636713309254	3.38839387515085e-15	0.0998345782043316	0.154378812537552	-0.616673761496902	7.27101259122367e-23
GPR109B|8843	turquoise	-0.0806736012408924	0.250192277379137	-0.755569530027669	3.7497501615798e-39	0.426720322044594	1.77036645848455e-10	-0.222168539009664	0.00136654069676138	0.766640822296553	6.33382520655745e-41
TACR1|6869	turquoise	0.0799361259455686	0.254562650523821	-0.738814775756088	1.21163515971905e-36	0.720781167844543	3.77969265613913e-34	-0.191037300831462	0.00607271650387191	0.873807871978051	1.74564489558813e-65
DTX1|1840	turquoise	-0.0799115439915763	0.254709228518893	-0.741357390109761	5.18908832544723e-37	0.477083293612119	4.76050809789021e-13	-0.200572811450447	0.00393199685089906	0.899264019989537	7.81485277023888e-75
KRT19|3880	turquoise	-0.0795000639801532	0.257171466982329	0.495967342244204	3.98184680986505e-14	-0.00795832360144525	0.909831645390075	0.212449379777725	0.00222670907989405	-0.588969346821751	1.56718460569957e-20
P2RX6|9127	turquoise	-0.079071735552731	0.259751888808528	-0.678338710816055	5.49563531718509e-29	0.490932745449669	7.83197602264123e-14	-0.199201237046622	0.00419066168156601	0.7363399211365	2.73992985859253e-36
TFPI2|7980	turquoise	-0.0787288666246639	0.261830249472111	-0.437006643774331	5.71163304685772e-11	0.474623152804091	6.5047141474201e-13	-0.0167252663610753	0.811864240786487	0.504811436195431	1.1808258360937e-14
WNT11|7481	turquoise	-0.0784315792457334	0.26364151868776	-0.607852783095999	4.25990745367944e-22	0.389084494929075	8.13760055691809e-09	-0.229191544125064	0.000947835081498486	0.72633595450645	6.7680414433452e-35
STAB2|55576	turquoise	-0.076729559719045	0.274176371901798	-0.718252163917605	8.15801185267087e-34	0.802730945320632	1.85096511932553e-47	-0.11868234869781	0.0900986665852655	0.749998776497003	2.69415023138546e-38
G0S2|50486	turquoise	-0.0749948122651588	0.28520385268008	-0.711817570847147	5.56461063419798e-33	0.451468884881808	1.09024782033434e-11	-0.168090495567836	0.0159901630536364	0.895517967234801	2.61316858385568e-73
CHRDL1|91851	turquoise	-0.0745764079969596	0.28790752294815	-0.786062928490647	2.76983521079895e-44	0.614127909144314	1.21806459625203e-22	-0.242162697548196	0.00046831313790996	0.939725598809272	1.4571561245061e-96
GSN|2934	turquoise	-0.0741817196264831	0.290473622916505	-0.789109551719828	7.65016287824645e-45	0.537627610721733	9.42283693300304e-17	-0.203135385093392	0.00348697040527172	0.921379031051297	2.92896195944863e-85
FAM166B|730112	turquoise	0.074102943162471	0.290987617783748	-0.68049774474506	3.1510956626906e-29	0.486247445325152	1.45541035639485e-13	-0.229596514032508	0.000927735316454566	0.68301081544687	1.63934963715627e-29
HOXA5|3202	turquoise	-0.0738531355132104	0.292621557573877	-0.780744997178435	2.49030580820733e-43	0.789167122316951	7.46487794199641e-45	-0.125326099878911	0.0733751068639339	0.805887171925422	4.28399643861069e-48
RGS6|9628	turquoise	0.0734705362271897	0.295135893312893	-0.715603316681751	1.80984586481106e-33	0.667484890772261	8.3899008104639e-28	-0.23126910007814	0.000848804274646007	0.821936897495811	1.61880614902806e-51
TSPAN8|7103	turquoise	-0.0729541074620405	0.298552435776716	-0.563397443007973	1.44277910599537e-18	0.511772916200083	4.4239042148264e-15	-0.0699558585718853	0.318904071907149	0.615892613651778	8.52245654849928e-23
PPP1R12B|4660	turquoise	-0.0727835805139555	0.299686326223392	-0.845462212824227	3.28409864177165e-57	0.777364455434181	9.7456731752866e-43	-0.145953520514941	0.0367840034433863	0.854598708516609	1.10449877220897e-59
CLCA2|9635	turquoise	0.0724115402102555	0.302170029204188	-0.313037648594152	4.87738906038786e-06	0.446209203694819	2.00921428402934e-11	0.0593376436249198	0.398035048877027	0.364415759499982	7.80442382541083e-08
BMP2|650	turquoise	0.0723538895906718	0.302556111886542	-0.71166570894571	5.81885972122698e-33	0.561144040355783	2.10976257890368e-18	-0.207583246234013	0.00282129356034447	0.884439552440955	4.0413921873347e-69
SLC4A4|8671	turquoise	-0.0719962033482311	0.304958790893447	-0.648980343533357	6.77755173576919e-26	0.318183406711323	3.3316765121969e-06	-0.15584224246109	0.0256593987844396	0.714671038411328	2.39057006479428e-33
HOXA4|3201	turquoise	-0.0714911492844251	0.308372725342999	-0.80559958783636	4.90049904287603e-48	0.81811325907437	1.13536032950202e-50	-0.146125200687817	0.0365606816125778	0.837321398026184	3.87878983133226e-55
STX11|8676	turquoise	0.0712723965690009	0.309859150895658	-0.622809137432812	2.05647845299089e-23	0.289417683172291	2.56591622097467e-05	-0.21537779286288	0.0019263090203422	0.814219586177555	7.87693943574824e-50
SNCA|6622	turquoise	0.0704632419729587	0.315398113543944	-0.688526293079236	3.81709337205281e-30	0.749886757028792	2.80163120912906e-38	-0.0735348917387933	0.29471196496703	0.749653621700701	3.03906488011805e-38
LPHN3|23284	turquoise	0.0703671303522151	0.316060296490173	-0.744743522478777	1.65144736112352e-37	0.715528226385362	1.85094791125608e-33	-0.15232811383968	0.0292270267402197	0.827246762498748	1.00051823024695e-52
LOC90586|90586	turquoise	-0.070358556939343	0.316119408952321	-0.770609833673606	1.38739064598319e-41	0.417086263129592	4.93685559265106e-10	-0.196600634388212	0.00472353640155074	0.891436670955732	1.03092986810688e-71
LOC286367|286367	turquoise	0.0697139210766509	0.320584713352174	-0.866097548759416	4.76714961166795e-63	0.660194023642453	4.913101787756e-27	-0.265778008483214	0.00011735060543286	0.902660918530531	2.87071077558509e-76
PKD1L2|114780	turquoise	0.069080225233453	0.325013923314307	-0.716742752414685	1.28607307366382e-33	0.393230420321579	5.46201339893542e-09	-0.288163365703459	2.79120745231286e-05	0.794304543357546	8.11346478691235e-46
TTLL10|254173	turquoise	0.0689922283267999	0.325632087228943	-0.679351985220924	4.23553798049011e-29	0.466818401847942	1.722811150813e-12	-0.231394322030626	0.000843151076044382	0.792312862034117	1.93237128554466e-45
HIST2H2AA3|8337	turquoise	-0.0687815867565054	0.327114890375533	0.659145452136008	6.30951702332225e-27	-0.518177250508075	1.75743209201085e-15	0.190087081575402	0.00633485106705575	-0.705177595437769	3.82162255631557e-32
CRYBG3|131544	turquoise	-0.0683153320347284	0.330412524443303	-0.70480502698039	4.25119053669149e-32	0.517159359754913	2.03781537717142e-15	-0.17520706672166	0.0119807397091697	0.843534024135874	1.04211007230426e-56
PNMAL2|57469	turquoise	0.0683000572879947	0.330520916688263	-0.729672209208615	2.3600447246019e-35	0.655525767294944	1.48493405547721e-26	-0.204268015557568	0.00330519207343399	0.783509438750158	8.0130871069284e-44
KCNA2|3737	turquoise	0.0680067290016732	0.332606854918155	-0.663717326645906	2.10427544624595e-27	0.41830582391798	4.34354929002504e-10	-0.233484065361978	0.000753781743383649	0.818666260550872	8.59061359504366e-51
KLB|152831	turquoise	-0.0675267234915881	0.336038467099732	-0.746129361973102	1.02823969614452e-37	0.399026827508378	3.09912576710083e-09	-0.188178009841828	0.00689225086163778	0.888571369861624	1.24771858301903e-70
RAMP1|10267	turquoise	-0.0670473318980023	0.339488180240717	0.57608014823481	1.60881661993384e-19	-0.400124451211678	2.78034370707335e-09	0.163285841033762	0.0193186613561811	-0.602433883819431	1.2283924579609e-21
RND3|390	turquoise	0.0667783433756632	0.341433665979262	-0.688443552274462	3.90240247592531e-30	0.773984382497523	3.72370161089623e-42	-0.237235726682994	0.000614902532825308	0.712454783889744	4.61192371606521e-33
GPR64|10149	turquoise	0.0663317377082998	0.344679393950806	-0.541368037105942	5.25192010982397e-17	0.412449800146091	7.9951321332242e-10	-0.289790335299519	2.50236375404932e-05	0.679756512693779	3.81614749081403e-29
AKR1C3|8644	turquoise	-0.0651190569253751	0.353590770615937	-0.719449399493085	5.67368759046561e-34	0.41819034430439	4.39662658396425e-10	-0.194788995281767	0.00512993567168211	0.846883016192538	1.3882632928394e-57
AADAC|13	turquoise	-0.0637330657743155	0.36395103385474	-0.572888610762696	2.81918426668102e-19	0.248689729346122	0.000323673967042114	-0.205813508924799	0.00307097225992589	0.746749297546933	8.31022935408782e-38
HPD|3242	turquoise	0.0635799566061856	0.365106966412739	-0.570518763473759	4.25907407482543e-19	0.447752711677041	1.68105795384479e-11	-0.151744900505058	0.0298583426918078	0.608627049651151	3.6556358548617e-22
C14orf64|388011	turquoise	-0.0631317025029241	0.36850422863319	-0.62946912936559	5.05674542495234e-24	0.574301146967626	2.20104116301891e-19	-0.152928703729216	0.0285888516876457	0.706908812700013	2.32447905483298e-32
FGF2|2247	turquoise	-0.0630456809435478	0.369158401403599	-0.830132815770119	2.11668781819016e-53	0.618266018928151	5.25305777658339e-23	-0.195654752346473	0.00493196503548215	0.87765359760411	9.25086255329466e-67
CAV2|858	turquoise	0.0627824966118742	0.371164301072216	-0.813246094182589	1.26937868981592e-49	0.586161091784006	2.62609974844123e-20	-0.232330271021556	0.000801982550730208	0.938900707804323	5.55029102350127e-96
TRHDE|29953	turquoise	-0.0610432720483075	0.384588193710516	-0.690083015703927	2.51493895095833e-30	0.319330058107759	3.05744087868592e-06	-0.186724876534964	0.0073454189342032	0.863546788787462	2.82516706681343e-62
IL11RA|3590	turquoise	0.0609415831462868	0.385382074623817	-0.795911444273366	4.00025346644103e-46	0.752650310331367	1.06079570068719e-38	-0.154053580018215	0.0274255941297393	0.830756473238472	1.5073563766609e-53
CNTN6|27255	turquoise	-0.0609011668265221	0.385697878942931	-0.521146321999082	1.13797155284282e-15	0.51936589197151	1.47752911737381e-15	-0.00730230732439464	0.917236645197436	0.595680183080372	4.47164605599925e-21
HOXA6|3203	turquoise	0.0599471167181625	0.393198113119891	-0.74375334090439	2.31246257781468e-37	0.713899070240941	3.00755263562189e-33	-0.192726794933838	0.00563049642846068	0.756387293414263	2.79476503308323e-39
ORM1|5004	turquoise	-0.059682620760059	0.395292864971617	0.37826608550689	2.24465310804528e-08	-0.336289815286619	8.23001371304073e-07	0.101377872250368	0.14807524933786	-0.351965667246628	2.2776726442187e-07
PALMD|54873	turquoise	-0.059261284951486	0.398643549570506	-0.792525603088465	1.76210177878455e-45	0.552520069645911	8.79849461793995e-18	-0.177170325452205	0.011043532281611	0.913773413077408	2.32204077108554e-81
RTBDN|83546	turquoise	-0.0577438051739464	0.410851273833652	0.56488781662257	1.12035917562808e-18	-0.570263873418399	4.45146001549541e-19	0.0682589687456945	0.330812601436357	-0.573291924481832	2.6271424001505e-19
GPX3|2878	turquoise	-0.0574555009800945	0.413195266038965	-0.724664039494176	1.14082986237116e-34	0.443093066788091	2.87206135022159e-11	-0.173164175913943	0.0130295806301974	0.910185692138644	1.20734878886791e-79
FCER2|2208	turquoise	-0.056033470546717	0.424871249445939	-0.458056617840269	4.99477784510926e-12	0.387151923008559	9.78114795702346e-09	-0.136609466581062	0.0508010959267109	0.668505280212375	6.52521425092076e-28
RASSF9|9182	turquoise	0.0554599694036989	0.429633754863484	-0.761119358804512	4.98434982459204e-40	0.713817742091679	3.08105059336514e-33	-0.175742834077002	0.0117182772863169	0.840693844845446	5.55108035688728e-56
ASAM|79827	turquoise	-0.055393614303722	0.43018676509375	-0.674873800909567	1.32859903804032e-28	0.418270651069719	4.35964951107442e-10	-0.179311472164114	0.0100956686886197	0.850652096520326	1.35449371501326e-58
ACADL|33	turquoise	0.0552067095142232	0.431746651991867	-0.79305679875458	1.39894489056254e-45	0.546380198528296	2.37224150959789e-17	-0.240058881212151	0.000526421855363014	0.914460194931071	1.0687105971478e-81
HLF|3131	turquoise	-0.0549853786801173	0.433598055620773	-0.820277505917477	3.79128396258411e-51	0.795370688994449	5.07862363701753e-46	-0.193433167810439	0.00545431716844191	0.824507740225247	4.25542972920104e-52
CNTFR|1271	turquoise	-0.0542916928428778	0.439430078917398	-0.698301520240836	2.65821185677555e-31	0.49729206466591	3.32643093058412e-14	-0.287296955386085	2.95758867162402e-05	0.798355407511062	1.3479303269306e-46
